Bridge_ID,Location,Age (years),Material,Length (m),Width (m),Height (m),Traffic_Volume (vehicles/day),Weather_Conditions,Water_Flow_Rate (m³/s),Maintenance_History,Stress (MPa),Strain (%),Tensile_Strength (MPa),Rainfall (mm),Material_Composition,Bridge_Design,Construction_Quality,Temperature (°C),Humidity (%),Collapse_Status
2242,Region_2,23,Steel,487.03870387038705,15.085508550855085,30.17101710171017,2318.8118811881186,Sunny,1120.6120612061204,2016-02-20,22.412241224122415,2.241224122412241,379.2979297929793,112.06120612061206,"Steel 70%, Concrete 30%",Arch,Good,-12.070207020702071,22.412241224122415,Standing
2243,Region_3,1,Concrete,487.23372337233724,15.090009000900091,30.180018001800182,2319.80198019802,Snowy,1121.112111211121,2016-02-21,22.422242224222423,2.242224222422242,379.3779377937794,112.1112111211121,"Concrete 80%, Wood 20%",Beam,Good,-12.062206220622063,22.422242224222423,Standing
2244,Region_4,22,Wood,487.4287428742874,15.094509450945095,30.18901890189019,2320.792079207921,Cloudy,1121.6121612161214,2016-02-22,22.432243224322434,2.2432243224322432,379.4579457945795,112.16121612161216,"Concrete 80%, Wood 20%",Truss,Good,-12.054205420542054,22.432243224322434,Standing
2245,Region_5,39,Steel,487.6237623762376,15.099009900990099,30.198019801980198,2321.7821782178216,Windy,1122.112211221122,2016-02-23,22.442244224422442,2.2442244224422443,379.5379537953795,112.2112211221122,"Steel 70%, Concrete 30%",Arch,Good,-12.046204620462046,22.442244224422442,Standing
2246,Region_1,48,Concrete,487.8187818781878,15.103510351035103,30.207020702070206,2322.772277227723,Rainy,1122.6122612261224,2016-02-24,22.452245224522454,2.2452245224522454,379.61796179617966,112.26122612261226,"Concrete 80%, Wood 20%",Beam,Good,-12.038203820382037,22.452245224522454,Standing
2247,Region_2,45,Wood,488.01380138013803,15.108010801080109,30.216021602160218,2323.762376237624,Sunny,1123.112311231123,2016-02-25,22.462246224622465,2.2462246224622464,379.6979697969797,112.31123112311231,"Concrete 80%, Wood 20%",Truss,Good,-12.030203020302029,22.462246224622465,Standing
2248,Region_3,18,Steel,488.2088208820882,15.112511251125113,30.225022502250226,2324.7524752475247,Snowy,1123.6123612361234,2016-02-26,22.472247224722473,2.247224722472247,379.7779777977798,112.36123612361236,"Steel 70%, Concrete 30%",Arch,Good,-12.022202220222024,22.472247224722473,Standing
2249,Region_4,35,Concrete,488.4038403840384,15.117011701170117,30.234023402340235,2325.7425742574255,Cloudy,1124.112411241124,2016-02-27,22.482248224822484,2.248224822482248,379.8579857985799,112.41124112411241,"Concrete 80%, Wood 20%",Beam,Good,-12.014201420142015,22.482248224822484,Standing
2250,Region_5,22,Wood,488.5988598859886,15.121512151215121,30.243024302430243,2326.732673267327,Windy,1124.6124612461244,2016-02-28,22.492249224922492,2.249224922492249,379.9379937993799,112.46124612461246,"Concrete 80%, Wood 20%",Truss,Good,-12.006200620062007,22.492249224922492,Standing
2251,Region_1,4,Steel,488.7938793879388,15.126012601260125,30.25202520252025,2327.7227722772277,Rainy,1125.112511251125,2016-02-29,22.502250225022504,2.25022502250225,380.01800180018006,112.51125112511251,"Steel 70%, Concrete 30%",Arch,Good,-11.998199819981998,22.502250225022504,Standing
2252,Region_2,40,Concrete,488.98889888988896,15.130513051305131,30.261026102610263,2328.7128712871286,Sunny,1125.6125612561254,2016-03-01,22.51225122512251,2.2512251225122513,380.0980098009801,112.56125612561256,"Concrete 80%, Wood 20%",Beam,Good,-11.99019901990199,22.51225122512251,Standing
2253,Region_3,36,Wood,489.1839183918392,15.135013501350135,30.27002700270027,2329.70297029703,Snowy,1126.112611261126,2016-03-02,22.522252225222523,2.2522252225222523,380.1780178017802,112.61126112611261,"Concrete 80%, Wood 20%",Truss,Good,-11.982198219821981,22.522252225222523,Standing
2254,Region_4,45,Steel,489.3789378937894,15.13951395139514,30.27902790279028,2330.6930693069307,Cloudy,1126.6126612661265,2016-03-03,22.532253225322535,2.2532253225322534,380.2580258025803,112.66126612661266,"Steel 70%, Concrete 30%",Arch,Good,-11.974197419741973,22.532253225322535,Standing
2255,Region_5,39,Concrete,489.57395739573957,15.144014401440144,30.288028802880287,2331.6831683168316,Windy,1127.112711271127,2016-03-04,22.542254225422543,2.2542254225422544,380.3380338033803,112.71127112711271,"Concrete 80%, Wood 20%",Beam,Good,-11.966196619661964,22.542254225422543,Standing
2256,Region_1,0,Wood,489.76897689768975,15.14851485148515,30.2970297029703,2332.6732673267325,Rainy,1127.6127612761275,2016-03-05,22.552255225522554,2.255225522552255,380.41804180418046,112.76127612761276,"Concrete 80%, Wood 20%",Truss,Good,-11.95819581958196,22.552255225522554,Standing
2257,Region_2,5,Steel,489.96399639963994,15.153015301530154,30.306030603060307,2333.6633663366338,Sunny,1128.112811281128,2016-03-06,22.562256225622562,2.256225622562256,380.4980498049805,112.81128112811281,"Steel 70%, Concrete 30%",Arch,Good,-11.950195019501951,22.562256225622562,Standing
2258,Region_3,40,Concrete,490.1590159015902,15.157515751575158,30.315031503150315,2334.6534653465346,Snowy,1128.6128612861285,2016-03-07,22.572257225722574,2.257225722572257,380.5780578057806,112.86128612861286,"Concrete 80%, Wood 20%",Beam,Good,-11.942194219421943,22.572257225722574,Standing
2259,Region_4,30,Wood,490.35403540354037,15.162016201620162,30.324032403240324,2335.6435643564355,Cloudy,1129.112911291129,2016-03-08,22.582258225822585,2.2582258225822582,380.6580658065807,112.91129112911291,"Concrete 80%, Wood 20%",Truss,Good,-11.934193419341934,22.582258225822585,Standing
2260,Region_5,46,Steel,490.54905490549055,15.166516651665166,30.333033303330332,2336.633663366337,Windy,1129.6129612961295,2016-03-09,22.592259225922593,2.2592259225922593,380.7380738073807,112.96129612961296,"Steel 70%, Concrete 30%",Arch,Good,-11.926192619261926,22.592259225922593,Standing
2261,Region_1,40,Concrete,490.74407440744073,15.171017101710172,30.342034203420344,2337.6237623762377,Rainy,1130.11301130113,2016-03-10,22.602260226022604,2.2602260226022604,380.81808180818086,113.01130113011301,"Concrete 80%, Wood 20%",Beam,Good,-11.918191819181917,22.602260226022604,Standing
2262,Region_2,45,Wood,490.9390939093909,15.175517551755176,30.351035103510352,2338.6138613861385,Sunny,1130.6130613061305,2016-03-11,22.612261226122612,2.2612261226122614,380.8980898089809,113.06130613061306,"Concrete 80%, Wood 20%",Truss,Good,-11.910191019101909,22.612261226122612,Standing
2263,Region_3,48,Steel,491.1341134113411,15.18001800180018,30.36003600360036,2339.6039603960394,Snowy,1131.113111311131,2016-03-12,22.622262226222624,2.262226222622262,380.978097809781,113.11131113111311,"Steel 70%, Concrete 30%",Arch,Good,-11.902190219021904,22.622262226222624,Standing
2264,Region_4,1,Concrete,491.32913291329135,15.184518451845184,30.36903690369037,2340.5940594059407,Cloudy,1131.6131613161315,2016-03-13,22.63226322632263,2.263226322632263,381.0581058105811,113.16131613161315,"Concrete 80%, Wood 20%",Beam,Good,-11.894189418941895,22.63226322632263,Standing
2265,Region_5,41,Wood,491.52415241524153,15.18901890189019,30.37803780378038,2341.5841584158416,Windy,1132.113211321132,2016-03-14,22.642264226422643,2.264226422642264,381.1381138113811,113.2113211321132,"Concrete 80%, Wood 20%",Truss,Good,-11.886188618861887,22.642264226422643,Standing
2266,Region_1,2,Steel,491.7191719171917,15.193519351935194,30.387038703870388,2342.5742574257424,Rainy,1132.6132613261325,2016-03-15,22.652265226522655,2.265226522652265,381.21812181218127,113.26132613261325,"Steel 70%, Concrete 30%",Arch,Good,-11.878187818781878,22.652265226522655,Standing
2267,Region_2,42,Concrete,491.9141914191419,15.198019801980198,30.396039603960396,2343.5643564356437,Sunny,1133.113311331133,2016-03-16,22.662266226622663,2.2662266226622663,381.2981298129813,113.3113311331133,"Concrete 80%, Wood 20%",Beam,Good,-11.87018701870187,22.662266226622663,Standing
2268,Region_3,29,Wood,492.1092109210921,15.202520252025202,30.405040504050405,2344.5544554455446,Snowy,1133.6133613361335,2016-03-17,22.672267226722674,2.2672267226722673,381.3781378137814,113.36133613361335,"Concrete 80%, Wood 20%",Truss,Good,-11.862186218621861,22.672267226722674,Standing
2269,Region_4,0,Steel,492.3042304230423,15.207020702070208,30.414041404140416,2345.5445544554455,Cloudy,1134.113411341134,2016-03-18,22.682268226822682,2.2682268226822684,381.4581458145815,113.4113411341134,"Steel 70%, Concrete 30%",Arch,Good,-11.854185418541853,22.682268226822682,Standing
2270,Region_5,22,Concrete,492.4992499249925,15.211521152115212,30.423042304230425,2346.5346534653463,Windy,1134.6134613461345,2016-03-19,22.692269226922694,2.2692269226922694,381.5381538153815,113.46134613461345,"Concrete 80%, Wood 20%",Beam,Good,-11.846184618461844,22.692269226922694,Standing
2271,Region_1,8,Wood,492.6942694269427,15.216021602160216,30.432043204320433,2347.5247524752476,Rainy,1135.113511351135,2016-03-20,22.702270227022705,2.27022702270227,381.61816181618167,113.5113511351135,"Concrete 80%, Wood 20%",Truss,Good,-11.83818381838184,22.702270227022705,Standing
2272,Region_2,32,Steel,492.8892889288929,15.22052205220522,30.44104410441044,2348.5148514851485,Sunny,1135.6135613561355,2016-03-21,22.712271227122713,2.271227122712271,381.6981698169817,113.56135613561355,"Steel 70%, Concrete 30%",Arch,Good,-11.830183018301831,22.712271227122713,Standing
2273,Region_3,40,Concrete,493.08430843084307,15.225022502250225,30.45004500450045,2349.5049504950493,Snowy,1136.113611361136,2016-03-22,22.722272227222724,2.272227222722272,381.7781778177818,113.6113611361136,"Concrete 80%, Wood 20%",Beam,Good,-11.822182218221823,22.722272227222724,Standing
2274,Region_4,12,Wood,493.27932793279325,15.22952295229523,30.45904590459046,2350.4950495049507,Cloudy,1136.6136613661365,2016-03-23,22.732273227322732,2.2732273227322732,381.8581858185819,113.66136613661365,"Concrete 80%, Wood 20%",Truss,Good,-11.814181418141814,22.732273227322732,Standing
2275,Region_5,21,Steel,493.4743474347435,15.234023402340235,30.46804680468047,2351.4851485148515,Windy,1137.113711371137,2016-03-24,22.742274227422744,2.2742274227422743,381.9381938193819,113.7113711371137,"Steel 70%, Concrete 30%",Arch,Good,-11.806180618061806,22.742274227422744,Standing
2276,Region_1,33,Concrete,493.6693669366937,15.238523852385239,30.477047704770477,2352.4752475247524,Rainy,1137.6137613761375,2016-03-25,22.752275227522752,2.2752275227522754,382.018201820182,113.76137613761375,"Concrete 80%, Wood 20%",Beam,Good,-11.798179817981797,22.752275227522752,Standing
2277,Region_2,15,Wood,493.86438643864386,15.243024302430243,30.486048604860486,2353.4653465346532,Sunny,1138.113811381138,2016-03-26,22.762276227622763,2.2762276227622764,382.0982098209821,113.8113811381138,"Concrete 80%, Wood 20%",Truss,Good,-11.790179017901789,22.762276227622763,Standing
2278,Region_3,46,Steel,494.05940594059405,15.247524752475249,30.495049504950497,2354.4554455445545,Snowy,1138.6138613861385,2016-03-27,22.772277227722775,2.277227722772277,382.1782178217822,113.86138613861385,"Steel 70%, Concrete 30%",Arch,Good,-11.782178217821784,22.772277227722775,Standing
2279,Region_4,23,Concrete,494.25442544254423,15.252025202520253,30.504050405040505,2355.4455445544554,Cloudy,1139.113911391139,2016-03-28,22.782278227822783,2.278227822782278,382.2582258225823,113.9113911391139,"Concrete 80%, Wood 20%",Beam,Good,-11.774177417741775,22.782278227822783,Standing
2280,Region_5,42,Wood,494.4494449444945,15.256525652565257,30.513051305130514,2356.4356435643563,Windy,1139.6139613961395,2016-03-29,22.792279227922794,2.279227922792279,382.3382338233823,113.96139613961395,"Concrete 80%, Wood 20%",Truss,Good,-11.766176617661767,22.792279227922794,Standing
2281,Region_1,32,Steel,494.64446444644466,15.261026102610261,30.522052205220522,2357.4257425742576,Rainy,1140.11401140114,2016-03-30,22.802280228022802,2.28022802280228,382.4182418241824,114.011401140114,"Steel 70%, Concrete 30%",Arch,Good,-11.758175817581758,22.802280228022802,Standing
2282,Region_2,14,Concrete,494.83948394839484,15.265526552655265,30.53105310531053,2358.4158415841584,Sunny,1140.6140614061405,2016-03-31,22.812281228122814,2.2812281228122813,382.4982498249825,114.06140614061405,"Concrete 80%, Wood 20%",Beam,Good,-11.75017501750175,22.812281228122814,Standing
2283,Region_3,41,Wood,495.034503450345,15.270027002700271,30.540054005400542,2359.4059405940593,Snowy,1141.114111411141,2016-04-01,22.822282228222825,2.2822282228222823,382.5782578257826,114.1114111411141,"Concrete 80%, Wood 20%",Truss,Good,-11.742174217421741,22.822282228222825,Standing
2284,Region_4,32,Steel,495.2295229522952,15.274527452745275,30.54905490549055,2360.39603960396,Cloudy,1141.6141614161415,2016-04-02,22.832283228322833,2.2832283228322834,382.6582658265827,114.16141614161415,"Steel 70%, Concrete 30%",Arch,Good,-11.734173417341733,22.832283228322833,Standing
2285,Region_5,21,Concrete,495.4245424542454,15.27902790279028,30.55805580558056,2361.3861386138615,Windy,1142.114211421142,2016-04-03,22.842284228422844,2.2842284228422844,382.7382738273827,114.2114211421142,"Concrete 80%, Wood 20%",Beam,Good,-11.726172617261724,22.842284228422844,Standing
2286,Region_1,47,Wood,495.61956195619564,15.283528352835283,30.567056705670566,2362.3762376237623,Rainy,1142.6142614261425,2016-04-04,22.852285228522852,2.285228522852285,382.8182818281828,114.26142614261425,"Concrete 80%, Wood 20%",Truss,Good,-11.71817181718172,22.852285228522852,Standing
2287,Region_2,43,Steel,495.8145814581458,15.288028802880289,30.576057605760578,2363.366336633663,Sunny,1143.114311431143,2016-04-05,22.862286228622864,2.286228622862286,382.8982898289829,114.3114311431143,"Steel 70%, Concrete 30%",Arch,Good,-11.710171017101711,22.862286228622864,Standing
2288,Region_3,35,Concrete,496.009600960096,15.292529252925293,30.585058505850586,2364.3564356435645,Snowy,1143.6143614361436,2016-04-06,22.872287228722872,2.287228722872287,382.97829782978295,114.36143614361436,"Concrete 80%, Wood 20%",Beam,Good,-11.702170217021703,22.872287228722872,Standing
2289,Region_4,35,Wood,496.2046204620462,15.297029702970297,30.594059405940595,2365.3465346534654,Cloudy,1144.114411441144,2016-04-07,22.882288228822883,2.2882288228822882,383.0583058305831,114.4114411441144,"Concrete 80%, Wood 20%",Truss,Good,-11.694169416941694,22.882288228822883,Standing
2290,Region_5,21,Steel,496.3996399639964,15.301530153015301,30.603060306030603,2366.3366336633662,Windy,1144.6144614461446,2016-04-08,22.892289228922895,2.2892289228922893,383.13831383138313,114.46144614461446,"Steel 70%, Concrete 30%",Arch,Good,-11.686168616861686,22.892289228922895,Standing
2291,Region_1,12,Concrete,496.59465946594656,15.306030603060305,30.61206120612061,2367.326732673267,Rainy,1145.114511451145,2016-04-09,22.902290229022903,2.2902290229022904,383.2183218321832,114.5114511451145,"Concrete 80%, Wood 20%",Beam,Good,-11.678167816781677,22.902290229022903,Standing
2292,Region_2,11,Wood,496.7896789678968,15.310531053105311,30.621062106210623,2368.3168316831684,Sunny,1145.6145614561456,2016-04-10,22.912291229122914,2.2912291229122914,383.2983298329833,114.56145614561456,"Concrete 80%, Wood 20%",Truss,Good,-11.670167016701669,22.912291229122914,Standing
2293,Region_3,3,Steel,496.984698469847,15.315031503150315,30.63006300630063,2369.3069306930693,Snowy,1146.114611461146,2016-04-11,22.922292229222922,2.292229222922292,383.37833783378335,114.6114611461146,"Steel 70%, Concrete 30%",Arch,Good,-11.662166216621664,22.922292229222922,Standing
2294,Region_4,27,Concrete,497.1797179717972,15.31953195319532,30.63906390639064,2370.29702970297,Cloudy,1146.6146614661466,2016-04-12,22.932293229322934,2.293229322932293,383.4583458345835,114.66146614661466,"Concrete 80%, Wood 20%",Beam,Good,-11.654165416541655,22.932293229322934,Standing
2295,Region_5,25,Wood,497.37473747374736,15.324032403240324,30.648064806480647,2371.2871287128714,Windy,1147.114711471147,2016-04-13,22.942294229422945,2.294229422942294,383.53835383538353,114.71147114711471,"Concrete 80%, Wood 20%",Truss,Good,-11.646164616461647,22.942294229422945,Standing
2296,Region_1,36,Steel,497.56975697569754,15.32853285328533,30.65706570657066,2372.2772277227723,Rainy,1147.6147614761476,2016-04-14,22.952295229522953,2.295229522952295,383.6183618361836,114.76147614761476,"Steel 70%, Concrete 30%",Arch,Good,-11.638163816381638,22.952295229522953,Standing
2297,Region_2,37,Concrete,497.7647764776478,15.333033303330334,30.666066606660667,2373.267326732673,Sunny,1148.114811481148,2016-04-15,22.962296229622964,2.2962296229622963,383.6983698369837,114.81148114811481,"Concrete 80%, Wood 20%",Beam,Good,-11.63016301630163,22.962296229622964,Standing
2298,Region_3,24,Wood,497.95979597959797,15.337533753375338,30.675067506750676,2374.257425742574,Snowy,1148.6148614861486,2016-04-16,22.972297229722972,2.2972297229722973,383.77837783778375,114.86148614861486,"Concrete 80%, Wood 20%",Truss,Good,-11.622162216221621,22.972297229722972,Standing
2299,Region_4,35,Steel,498.15481548154816,15.342034203420342,30.684068406840684,2375.2475247524753,Cloudy,1149.114911491149,2016-04-17,22.982298229822984,2.2982298229822984,383.8583858385839,114.91149114911491,"Steel 70%, Concrete 30%",Arch,Good,-11.614161416141613,22.982298229822984,Standing
2300,Region_5,37,Concrete,498.34983498349834,15.346534653465346,30.693069306930692,2376.237623762376,Windy,1149.6149614961496,2016-04-18,22.992299229922992,2.2992299229922994,383.93839383938393,114.96149614961496,"Concrete 80%, Wood 20%",Beam,Good,-11.606160616061604,22.992299229922992,Standing
